word,decade,betweenness,closeness,clusterrank,constraint,degree,diffusion,dmnc,hubs,laplacian,lobby,mnc,pagerank,topocoefficient,transitivity,zipf,spectral_diversity,nonzero_eigenvalues,entropy,condition_number
compact,1950,2.14792069946857e-05,0.400700684374492,153923.063453439,0.0016702439742999,0.0589863641023888,1659674.0,2.09053802896146,0.140099275603129,6296698.0,709.0,862.0,5.17726391022587e-05,0.0335368456003531,0.0927912560530975,3.90604917830382,55.08951950073242,9.0,1.4594244956970217,29.91429901123047
compact,1960,3.35387288331902e-05,0.408573269653555,154205.472644289,0.0015613914100916,0.0622125310892303,1770218.0,2.04888975494343,0.142871199965972,6872886.0,750.0,912.0,4.81017313757898e-05,0.0335649266883207,0.087156007472028,3.94448153590309,54.47835922241211,9.0,1.5295839309692385,22.2501277923584
compact,1970,3.81310326304514e-05,0.406847131915419,137954.719091492,0.0015657295955666,0.061205753340814,1700912.0,2.00878772211391,0.132301654661387,6640024.0,751.0,899.0,4.73468066324887e-05,0.0327396174030683,0.0811493096759329,4.00374210857512,60.73296737670898,8.0,1.6120885610580444,33.56417465209961
compact,1980,5.2757204729976e-05,0.412375440807287,137638.658379626,0.0015018033178809,0.0640032752209068,1761946.0,1.93335894030532,0.129101497401031,7041392.0,786.0,937.0,4.79624557201192e-05,0.0325609708990924,0.0781590637513797,3.97451961652095,76.6308364868164,7.0,1.6973060369491575,46.67231750488281
compact,1990,4.18975884417934e-05,0.414788616185118,140650.490226614,0.0015146885950659,0.063792809677969,1829452.0,1.91263125953457,0.135223697498045,7161416.0,795.0,935.0,4.67530585132002e-05,0.0336962433233512,0.0769206105646463,4.06648367338456,71.39878845214844,10.0,1.831989884376526,44.7368278503418
compact,2000,4.75537310398382e-05,0.418552534219786,167082.506689199,0.0013466683392101,0.071805702217529,2160860.0,1.84627280447621,0.140361598387554,8763276.0,871.0,1053.0,4.7499495607839e-05,0.0352012218834702,0.0773599962446604,4.00650934831825,74.81810760498047,9.0,1.8035247325897217,48.27458190917969
loose,1820,3.46850067182496e-06,0.400218483704011,328297.758699817,0.001349528938729,0.0883692128364842,2512252.0,2.37800126336828,0.286433617635772,10907554.0,829.0,1212.0,0.0001191304200107,0.0400584888344434,0.130741852054735,4.58398315807988,80.62293243408203,9.0,1.7747998237609863,59.047794342041016
loose,1830,8.64746764943875e-06,0.403427918468588,330478.517159686,0.0012847891520437,0.0916127664086523,2650212.0,2.3490164989176,0.274674057389633,12016296.0,882.0,1295.0,0.0001075505152314,0.0382530999718792,0.124759955362737,4.58528804519543,115.0896987915039,7.0,1.9440209865570068,104.71282196044922
loose,1840,7.94439329413279e-06,0.401416530803116,327660.829964106,0.0012088172566134,0.0991835716068309,2758258.0,2.28014348957235,0.286591005145568,13253258.0,917.0,1389.0,0.0001069061389426,0.0374954550839737,0.118852650061376,4.63299661938267,117.36441040039062,6.0,1.911644697189331,108.2539291381836
loose,1850,1.49558981821871e-05,0.415781412003554,398133.506961965,0.0009976597022839,0.120284346846847,3572112.0,2.27552235786474,0.330472972669399,18823530.0,1076.0,1708.0,0.0001074890569501,0.0384595109368993,0.111509434221123,4.54899575841145,113.23542785644533,6.0,1.9028328657150269,101.8331527709961
loose,1860,1.03067386512149e-05,0.405934011549256,307671.341646137,0.0011431111009836,0.102236198462614,2797572.0,2.22268295445281,0.280807351965494,14153694.0,943.0,1461.0,0.0001018944921839,0.0352782243128091,0.110035571460808,4.59643767757663,124.30125427246094,7.0,1.9300439357757568,120.40812683105467
loose,1870,2.28356059449369e-05,0.416028684502517,313860.376395344,0.0011302146879386,0.10220093036173,2875516.0,2.21556426668314,0.271400826742429,14415224.0,948.0,1470.0,9.27844825796877e-05,0.0356726194401499,0.109205177652298,4.60569177464813,124.82181549072266,7.0,1.876270532608032,120.27762603759766
