"key","denote1","denote2","pvalue","warning","t1","t2"
"entropy_1830_~_zipf_1980",0.246256716271076,0.273693291444312,0.413978877757184,NA,-0.0439061619865306,-0.0432612509333037
"entropy_1830_~_entropy_1980",0.57529114363934,0.57830854359157,0.785686150633845,NA,-0.107182128911209,-0.0969873762644297
"betweenness_1830_~_betweenness_1990",0.971223778817717,0.974124222871005,0.697165628789108,NA,-2.57166296803878e-05,-3.16097318016753e-08
"betweenness_1830_~_zipf_1990",0.99,0.526697808409503,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.203937340854456,-4.79051026919126e-12
"betweenness_1830_~_spectral_diversity_1990",0,0.349610874781224,0.000258450646139607,NA,0.0275924169987749,-3.65115659478411e-12
"betweenness_1830_~_entropy_1990",0,0.027664180660044,0,NA,3.9986157503013,-7.05867830705193e-14
"zipf_1830_~_betweenness_1990",0.518232891043975,0.662130998632776,0,NA,-1.60821327843339e-06,-0.185483609000773
"zipf_1830_~_zipf_1990",0.547490290392046,0.543130573450851,0.239247839836922,NA,-0.0911420047940713,-0.0638079351463397
"zipf_1830_~_spectral_diversity_1990",0.35217220255444,0.345882571471095,0.195262561462505,NA,-0.0113686386648691,-0.0681963649173982
"zipf_1830_~_entropy_1990",0.273138649169321,0.255296713717206,0.305085172471758,NA,-0.0514060939375827,-0.0336466831933459
"spectral_diversity_1830_~_betweenness_1990",0.338205544513552,0.786748566942213,0,NA,-8.79079368322794e-07,-0.0722492689966188
"spectral_diversity_1830_~_zipf_1990",0.341674476388712,0.342346199976209,0.671898356583581,NA,-0.0286709328759734,-0.00717821827917695
"spectral_diversity_1830_~_spectral_diversity_1990",0.718461070047731,0.705767610626772,0.575438770633613,NA,-0.019293583263919,-0.0104793940527763
"entropy_1830_~_betweenness_1990",0.194545850525387,0.590573268304457,0,NA,-6.9160621762832e-07,-0.175315446203219
"entropy_1830_~_zipf_1990",0.252746285523582,0.283667979490222,0.199461084402493,NA,-0.0335053695179639,-0.046121513345078
"entropy_1830_~_entropy_1990",0.570007074219254,0.569154930406613,0.711722819142459,NA,-0.0910882888193666,-0.102285180554986
"betweenness_1830_~_betweenness_2000",0.92174873144183,0.815672136239692,0.0162638855365216,NA,-0.000149521339938742,-5.27233668051206e-09
"betweenness_1830_~_zipf_2000",0.99,0.513856522745533,0,NA,-0.315414903843929,-4.80521090462099e-12
"betweenness_1830_~_spectral_diversity_2000",0,0.356095784930426,0.000342797553428698,NA,0.0208672643787836,-3.45520513012041e-12
"betweenness_1830_~_entropy_2000",0.99,0.0663774654173294,0,NA,-0.271867390829473,-8.31989678185397e-13
"zipf_1830_~_betweenness_2000",0.568164756069618,0.713537027174607,0,NA,-6.60600299519652e-06,-0.133906856091987
"zipf_1830_~_zipf_2000",0.559141171804114,0.555497215837276,0.979365893055433,NA,-0.066200419422303,-0.0705466188163798
"zipf_1830_~_spectral_diversity_2000",0.367707590886628,0.358074246112209,0.343777434096376,NA,-0.0106662787974011,-0.0584724798943163
"zipf_1830_~_entropy_2000",0.271507502698159,0.254368199608331,0.377765999589233,NA,-0.0523358307434265,-0.0393686410423965
"spectral_diversity_1830_~_betweenness_2000",0.370721915153018,0.797807456604422,0,NA,-3.89961321641091e-06,-0.0448572685909591
"spectral_diversity_1830_~_zipf_2000",0.332707073999203,0.327228712635841,0.425888015445587,NA,-0.0380047781699676,-0.00644549339119281
"spectral_diversity_1830_~_spectral_diversity_2000",0.723640616515885,0.714345388192017,0.751530012877342,NA,-0.013882701435114,-0.0113752011775994
"entropy_1830_~_betweenness_2000",0.225196197712575,0.55231246495687,0,NA,-1.22884512303974e-06,-0.20568668358822
"entropy_1830_~_zipf_2000",0.24123705972527,0.271074252834788,0.0545844175285475,NA,-0.0265640917365932,-0.0601166816613746
"entropy_1830_~_entropy_2000",0.542440364170003,0.541670970558635,0.911446178559733,NA,-0.109873296408008,-0.107568107271852
"betweenness_1840_~_betweenness_1850",0.99,0.99,0.99925671538239,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.85776043286761e-07,-2.53118664505914e-07
"betweenness_1840_~_zipf_1850",0.99,0.663446027587833,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.237912617249797,-5.42334673546599e-12
"betweenness_1840_~_spectral_diversity_1850",0.99,0.409353917716612,2.22044604925031e-16,NA,-0.230662495753752,-3.93159968196785e-12
"betweenness_1840_~_entropy_1850",0.99,0.0976298400000077,0,NA,-0.352287000337896,-6.82275004427294e-13
"zipf_1840_~_betweenness_1850",0.65806986920825,0.863398999439397,0.508402601559005,NA,-6.1041499089181e-09,-0.127529820085957
"zipf_1840_~_zipf_1850",0.731416696925637,0.732239251199031,0.392184368352545,NA,-0.12186863471078,-0.108574744987209
"zipf_1840_~_spectral_diversity_1850",0.485085372461592,0.482070342582047,0.568299787925069,NA,-0.0316729193425831,-0.0590824389817025
"zipf_1840_~_entropy_1850",0.352446299322241,0.32783066440283,0.701139807215346,NA,-0.0396531016438351,-0.0784617937041586
"spectral_diversity_1840_~_betweenness_1850",0.390212909978698,0.0738830814972399,0.48150286426698,NA,-1.98757459323757e-11,-0.0114039888649773
"spectral_diversity_1840_~_zipf_1850",0.508375429545384,0.517223504116625,0.863487635148266,NA,-0.0427675792863048,-0.0253827270914381
"spectral_diversity_1840_~_spectral_diversity_1850",0.892516148401923,0.890546954894978,0.707813166840893,NA,-0.0445808886598547,-0.0510975525834619
"entropy_1840_~_betweenness_1850",0.0721104436526168,0.456572613493503,0.10877212931644,NA,-1.55267129496318e-10,-0.309335008282769
"entropy_1840_~_zipf_1850",0.316145492553027,0.339885294267852,0.911516666350599,NA,-0.076360703277351,-0.0488624569525892
"entropy_1840_~_entropy_1850",0.627890345753543,0.627681375195207,0.73347416982807,NA,-0.144317740139365,-0.138221561215897
"betweenness_1840_~_betweenness_1860",0.99,0.98931576392869,0.74577913935478,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.000277588418085726,-4.2250418074342e-05
"betweenness_1840_~_zipf_1860",0,0.386051668391049,0,NA,2.41510965066966,-7.39986689136837e-13
"betweenness_1840_~_spectral_diversity_1860",0.99,0.415716784782778,9.99200722162641e-15,NA,-0.197538029423885,-4.02520774177676e-12
"betweenness_1840_~_entropy_1860",0,0.0592676739558898,0,NA,2.46595954413071,-1.91084642697835e-13
"zipf_1840_~_betweenness_1860",0.612831168799766,0.832152109111974,0.714038860158871,"Data contain duplicated values: LSCV is not well-behaved in this case",-6.34438858665466e-09,-0.138774168237738
"zipf_1840_~_zipf_1860",0.736109379360661,0.738699261776849,0.496470012366423,NA,-0.107658730232719,-0.0950322973516659
"zipf_1840_~_spectral_diversity_1860",0.522660149141958,0.522736901329497,0.641303891551878,NA,-0.0126089510224418,-0.0339675955907678
"zipf_1840_~_entropy_1860",0.40400702929926,0.380635547449757,0.849183406307952,NA,-0.0419859957227058,-0.0584735548110544
"spectral_diversity_1840_~_betweenness_1860",0.374782777110839,0.651725506979191,0.0740950928812074,NA,-1.6068847321727e-09,-0.0945483720481091
"spectral_diversity_1840_~_zipf_1860",0.515368676686497,0.526952970432931,0.862594598288097,NA,-0.0227400334317025,-0.020151143012074
"spectral_diversity_1840_~_spectral_diversity_1860",0.929875743079149,0.926438422638096,0.722747465456588,NA,-0.018613683638788,-0.0251180754740313
"entropy_1840_~_betweenness_1860",0.080997255409086,0.149302001953509,0.602064136622371,NA,-5.88761070157245e-10,-0.0857803658090783
"entropy_1840_~_zipf_1860",0.305228787145725,0.333012854575816,0.888659607679288,NA,-0.0706338770296343,-0.0475365395276776
"entropy_1840_~_entropy_1860",0.719676198212903,0.728002274717439,0.352123345011818,NA,-0.0970500720625259,-0.103401345064534
"betweenness_1840_~_betweenness_1870",0.99,0.99,0.995173099040966,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.65571381115848e-06,-1.97354461929791e-07
"betweenness_1840_~_zipf_1870",0.99,0.666086206990458,0,NA,-0.157956972677342,-5.41752476889614e-12
"betweenness_1840_~_spectral_diversity_1870",0.99,0.413672748541798,5.08482145278322e-14,NA,-0.173082578397663,-3.9960555773372e-12
"betweenness_1840_~_entropy_1870",0,0.0392749722808853,0,NA,2.68332568929436,-1.6192455527157e-13
"zipf_1840_~_betweenness_1870",0.654965975672847,0.99,0.52075388247606,"Data contain duplicated values: LSCV is not well-behaved in this case",-6.20952993502502e-09,-0.159087759406533
"zipf_1840_~_zipf_1870",0.722350119710851,0.721721955940726,0.610434849445672,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.109170823631198,-0.102012800487128
"zipf_1840_~_spectral_diversity_1870",0.515238029278739,0.514440632276552,0.614128406690025,NA,-0.0108822615631252,-0.0346236249398313
"zipf_1840_~_entropy_1870",0.356086269655727,0.332922710610375,0.531919126377452,NA,-0.0582048402036687,-0.0582437172836224
"spectral_diversity_1840_~_betweenness_1870",0.394124366513867,0.867693491609783,3.18820584266355e-06,NA,-2.35410834418466e-09,-0.123481713430518
"spectral_diversity_1840_~_zipf_1870",0.522689554537634,0.528820862425662,0.931840048372161,NA,-0.0180796585673835,-0.016449557430003
"spectral_diversity_1840_~_spectral_diversity_1870",0.926955455398366,0.921461005760476,0.718232020473487,NA,-0.0183762111012708,-0.0204471399471273
"entropy_1840_~_betweenness_1870",0.0974904467430804,0.503483306541952,0.0179463972338898,NA,-5.83024692363127e-10,-0.275297367632758
"entropy_1840_~_zipf_1870",0.300045476083665,0.324844645108046,0.982719700302473,NA,-0.0696921650825419,-0.0456125249205404
"entropy_1840_~_entropy_1870",0.643067775525977,0.64645410007092,0.947188642731274,NA,-0.12932921942327,-0.124750890360037
"betweenness_1840_~_betweenness_1880",0.99,0.99,0.999552122932061,"Data contain duplicated values: LSCV is not well-behaved in this case",-2.55303035065853e-06,-1.13990205310729e-06
"betweenness_1840_~_zipf_1880",0.865995764080243,0.659729722812847,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.128508913851057,-5.28670439284145e-12
"betweenness_1840_~_spectral_diversity_1880",0.99,0.400615045105342,6.66133814775094e-16,NA,-0.206883482820809,-3.67328722599125e-12
"betweenness_1840_~_entropy_1880",0.262581829168154,0.0904156746710096,1.77635683940025e-14,NA,-0.0825055454019305,-5.44051751858614e-13
"zipf_1840_~_betweenness_1880",0.651121285453704,0.803016740514986,0,NA,-4.95144051375035e-08,-0.127629185719484
"zipf_1840_~_zipf_1880",0.850853179582279,0.85028173590041,0.750882440639641,NA,-0.0459978127950312,-0.0433479180875391
"zipf_1840_~_spectral_diversity_1880",0.501925503661817,0.504511907976272,0.473130429858269,NA,-0.01324055037205,-0.0428802058961606
"zipf_1840_~_entropy_1880",0.364324883603829,0.347470042882403,0.979738807149951,NA,-0.0395396210418511,-0.055429442012727
"spectral_diversity_1840_~_betweenness_1880",0.41589199802687,0.893408826944362,0,NA,-2.77762226656297e-08,-0.0313494554953526
"spectral_diversity_1840_~_zipf_1880",0.507814041566283,0.514183383825917,0.918253689984334,NA,-0.0207580937981337,-0.0197420014623828
"spectral_diversity_1840_~_spectral_diversity_1880",0.917241979077614,0.91304929009027,0.913351818493024,NA,-0.0173330539635194,-0.0227364414224133
"entropy_1840_~_betweenness_1880",0.119290828966,0.567852544899202,0,NA,-7.62470317881409e-09,-0.24002724503659
"entropy_1840_~_zipf_1880",0.312658844956966,0.340469475060763,0.49895717711087,NA,-0.0578973548492941,-0.0528941575979711
"entropy_1840_~_entropy_1880",0.69632019247027,0.69522397235271,0.597378886330046,NA,-0.112434787280983,-0.104510094279605
"betweenness_1840_~_betweenness_1890",0.99,0.980032737423291,0.164604002321901,"Data contain duplicated values: LSCV is not well-behaved in this case",-2.24498062538606e-05,-1.26488444775191e-08
"betweenness_1840_~_zipf_1890",0.99,0.665250798311593,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.189512401717731,-5.44781612208744e-12
"betweenness_1840_~_spectral_diversity_1890",0.99,0.421005046534733,8.21565038222616e-15,NA,-0.206370138120337,-3.80334608732767e-12
"betweenness_1840_~_entropy_1890",0,0.06548073620291,0,NA,2.29487348144258,-1.81603261642175e-13
"zipf_1840_~_betweenness_1890",0.692978997886963,0.823726192392048,0,NA,-1.30366521089159e-07,-0.116318919079384
"zipf_1840_~_zipf_1890",0.700166526129976,0.699504639726058,0.0882880945752769,NA,-0.120531597655884,-0.0929634870160993
"zipf_1840_~_spectral_diversity_1890",0.510634009445216,0.506834853657107,0.707664465291891,NA,-0.0181595722305508,-0.0386056777375495
"zipf_1840_~_entropy_1890",0.362156212564085,0.340438938791719,0.676658366605232,NA,-0.0516291241911311,-0.0584386821818387
"spectral_diversity_1840_~_betweenness_1890",0.398343530985882,0.878858469023886,0,NA,-6.27172008115965e-08,-0.03900069692369
"spectral_diversity_1840_~_zipf_1890",0.47935431025843,0.482052473788121,0.865066915910531,NA,-0.0313562844830482,-0.019974278535767
"spectral_diversity_1840_~_spectral_diversity_1890",0.916711631941076,0.912338685103164,0.796682806581727,NA,-0.0178022789275578,-0.0192632011028033
"entropy_1840_~_betweenness_1890",0.132571210304898,0.540555226632288,0,NA,-4.21471894596418e-08,-0.24979550240487
"entropy_1840_~_zipf_1890",0.314217934982502,0.341510627527194,0.621188873406853,NA,-0.0620345053425053,-0.0513630041849804
"entropy_1840_~_entropy_1890",0.610763519271881,0.611030678816528,0.904343398482136,NA,-0.141379632723197,-0.138708712200645
"betweenness_1840_~_betweenness_1900",0.987684667206549,0.99,0.338034071443275,NA,-1.42993974687696e-06,-7.4952425344551e-07
"betweenness_1840_~_zipf_1900",0,0.598360193784452,0,NA,1.64886338561601,-3.24215842723257e-12
"betweenness_1840_~_spectral_diversity_1900",0.99,0.406451771090878,1.20570220474292e-13,NA,-0.170771882552241,-3.57479958639699e-12
"betweenness_1840_~_entropy_1900",0,0.0620440022658,0,NA,2.35417940689262,-2.24451567016374e-13
"zipf_1840_~_betweenness_1900",0.667884351704281,0.805070580358052,0,NA,-1.96961670873539e-07,-0.118080331757677
"zipf_1840_~_zipf_1900",0.70911695088985,0.707072624120655,0.195989575612094,NA,-0.080154366576195,-0.10423327195652
"zipf_1840_~_spectral_diversity_1900",0.497557432748247,0.493697932494925,0.729578911206371,NA,-0.0175333123653541,-0.0360060056276756
"zipf_1840_~_entropy_1900",0.374921083593308,0.3535642667554,0.895643563907569,NA,-0.043634875368656,-0.0603595215978631
"spectral_diversity_1840_~_betweenness_1900",0.407013519093852,0.876491729459509,0,NA,-7.90799746185173e-08,-0.0427828903885735
"spectral_diversity_1840_~_zipf_1900",0.433151860966808,0.43593623842339,0.611154031753849,NA,-0.0495181047596598,-0.0215054003526708
"spectral_diversity_1840_~_spectral_diversity_1900",0.885542921893943,0.87869951823018,0.793887879795552,NA,-0.0177685117497539,-0.0202506964265703
"entropy_1840_~_betweenness_1900",0.149556306402726,0.56249821632784,0,NA,-6.88265717234452e-08,-0.220260021637848
"entropy_1840_~_zipf_1900",0.298328920049171,0.325056655070071,0.593993113535791,NA,-0.0631305886303428,-0.05404938773779
"entropy_1840_~_entropy_1900",0.649380588144011,0.649379673288997,0.440602994132919,NA,-0.115553096172587,-0.129832254951808
"betweenness_1840_~_betweenness_1910",0.99,0.973077995887158,0.0370173506076248,"Data contain duplicated values: LSCV is not well-behaved in this case",-3.42014563068548e-05,-2.59238831320202e-08
"betweenness_1840_~_zipf_1910",0.145553236167785,0.63827026252874,0,NA,-0.0246750894158809,-3.14533485715962e-10
"betweenness_1840_~_spectral_diversity_1910",0.99,0.40036612433414,2.12052597703405e-13,NA,-0.161265324590786,-3.60182295877936e-12
"betweenness_1840_~_entropy_1910",0.99,0.0336148861807168,0,NA,-1.92857413804091,-3.34751472191632e-14
"zipf_1840_~_betweenness_1910",0.599949434141072,0.736694347636204,0,NA,-1.06988246381435e-07,-0.167031415823878
"zipf_1840_~_zipf_1910",0.610072597837286,0.607720725437925,0.664122103239346,NA,-0.123389824996988,-0.116850712750859
"zipf_1840_~_spectral_diversity_1910",0.458360338877758,0.459019643446096,0.430300329299865,NA,-0.0173291802266026,-0.0496003255798985
"zipf_1840_~_entropy_1910",0.373540483872796,0.349080923820446,0.649794222000259,NA,-0.0274229918444668,-0.0677010903408833
"spectral_diversity_1840_~_betweenness_1910",0.363273718652238,0.852195141177564,0,NA,-7.12013036171417e-08,-0.0578361714482781
"spectral_diversity_1840_~_zipf_1910",0.412088533814778,0.414717845376327,0.67552216823046,NA,-0.0437467224311915,-0.0203261953176435
"spectral_diversity_1840_~_spectral_diversity_1910",0.853081060941321,0.843938502614501,0.608436497033053,NA,-0.0225942670831605,-0.0209590010460061
"entropy_1840_~_betweenness_1910",0.136243025287415,0.567264068474406,0,NA,-2.80025801919928e-08,-0.265629182126471
"entropy_1840_~_zipf_1910",0.292778474327521,0.322970978132771,0.368900169841224,NA,-0.0593134371925702,-0.0588870156292145
"entropy_1840_~_entropy_1910",0.645782381028362,0.646836731340931,0.893372290978764,NA,-0.118716773521577,-0.11499147589124
"betweenness_1840_~_betweenness_1920",0.97696034637368,0.982586841818558,0.318799118462497,"Data contain duplicated values: LSCV is not well-behaved in this case",-1.11742893732481e-05,-1.26859326756083e-05
"betweenness_1840_~_zipf_1920",0,0.353610497042693,0,NA,0.135500869918253,-1.99027406018992e-11
"betweenness_1840_~_spectral_diversity_1920",0.99,0.398996865062528,6.06625860655186e-13,NA,-0.15267470787563,-3.9024669830924e-12
"betweenness_1840_~_entropy_1920",0,0.0807794467895574,0,NA,1.04122775926658,-3.65893112099603e-13
"zipf_1840_~_betweenness_1920",0.555321538488103,0.725092527767989,0,NA,-4.0169041275002e-08,-0.18596728277866
"zipf_1840_~_zipf_1920",0.647500514645493,0.645425733024999,0.888835694758592,NA,-0.0966882216893428,-0.0959456948327423
"zipf_1840_~_spectral_diversity_1920",0.434237080026375,0.438114949470287,0.089355750507814,NA,-0.0109744139480454,-0.0741107152665891
"zipf_1840_~_entropy_1920",0.325387068851537,0.310651353848401,0.178155032272733,NA,-0.0237601868921743,-0.0844431191830571
"spectral_diversity_1840_~_betweenness_1920",0.336418286009551,0.86633587387515,0,NA,-2.26330546192661e-08,-0.0562414310400891
"spectral_diversity_1840_~_zipf_1920",0.403539888932789,0.40748073436671,0.698678842665612,NA,-0.0420316693474805,-0.0187518891245722
"spectral_diversity_1840_~_spectral_diversity_1920",0.847603865442418,0.837639886319276,0.57836780317604,NA,-0.0213773494716034,-0.0191477551233543
"entropy_1840_~_betweenness_1920",0.145068675325657,0.59272208535647,0,NA,-1.54037455605904e-08,-0.226690769187699
"entropy_1840_~_zipf_1920",0.309238871785424,0.343481253644664,0.0194026144557078,NA,-0.031230137500659,-0.0762475340703012
"entropy_1840_~_entropy_1920",0.607198411296988,0.606356492777481,0.930474116669432,NA,-0.131746850627525,-0.130875095267305
"betweenness_1840_~_betweenness_1930",0.976670962504128,0.99,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-2.70107321361556e-07,-1.84832788990172e-06
"betweenness_1840_~_zipf_1930",0,0.269167221124813,0,NA,0.203887331023965,-1.91620465906991e-12
"betweenness_1840_~_spectral_diversity_1930",0.99,0.397129883180287,2.50910403565285e-14,NA,-0.184699501977437,-3.78168106198983e-12
"betweenness_1840_~_entropy_1930",0.89347983959378,0.0402951459223681,0,NA,-1.15604594693567,-5.79824042654422e-14
"zipf_1840_~_betweenness_1930",0.544241219365627,0.688056843532274,2.95712565545614e-09,NA,-9.98932215105392e-09,-0.182487422638563
"zipf_1840_~_zipf_1930",0.583248427096442,0.578680118629352,0.296717099399558,NA,-0.114030277261268,-0.0939577672471298
"zipf_1840_~_spectral_diversity_1930",0.403981011728609,0.406725425930488,0.0296059437243965,NA,-0.00751021586100518,-0.0889935657373974
"zipf_1840_~_entropy_1930",0.235162104206018,0.224005676663616,0.952162496387879,NA,-0.0727812219928674,-0.0822254414678766
"spectral_diversity_1840_~_betweenness_1930",0.336076231062669,0.879431674785107,0,NA,-7.51981295576016e-09,-0.0556252723352288
"spectral_diversity_1840_~_zipf_1930",0.383691838170378,0.387263256843165,0.608235060954009,NA,-0.0431428433099239,-0.0142531860772584
"spectral_diversity_1840_~_spectral_diversity_1930",0.816943262300796,0.800892874302118,0.795797654474464,NA,-0.0129884121876771,-0.0222956099368257
"entropy_1840_~_betweenness_1930",0.182929398771042,0.724938678406565,0,NA,-5.69794328559192e-09,-0.110800062875561
"entropy_1840_~_zipf_1930",0.300041373492769,0.343340725668097,0.000592237244966709,NA,-0.0108558793787382,-0.0878184466900322
"entropy_1840_~_entropy_1930",0.448832748773693,0.449438178910943,0.698377265419546,NA,-0.163036581565155,-0.171004856612254
"betweenness_1840_~_betweenness_1940",0.911281778578546,0.972527550120492,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-3.73983670864072e-05,-0.000468674174808644
"betweenness_1840_~_zipf_1940",0.99,0.286555513614542,0,"Data contain duplicated values: LSCV is not well-behaved in this case",-6.49412635778047,-3.74787467966779e-13
"betweenness_1840_~_spectral_diversity_1940",0.99,0.398431618958274,7.37188088351104e-14,NA,-0.173899406973228,-3.82489437975507e-12
"betweenness_1840_~_entropy_1940",0,0.0609145758813448,0,NA,2.37252994959469,-1.53501661773318e-13
"zipf_1840_~_betweenness_1940",0.518130440879974,0.692891149055294,0,NA,-4.13108978271239e-08,-0.191029879404161
"zipf_1840_~_zipf_1940",0.502666393769186,0.500120169421081,0.196412022235854,NA,-0.14392494353521,-0.115987148361476
"zipf_1840_~_spectral_diversity_1940",0.405573591019087,0.397166018417965,0.266851192538539,NA,-0.0196248765552954,-0.0707426652023814
"zipf_1840_~_entropy_1940",0.345154152149961,0.329998363668171,0.758966530629424,NA,-0.0279933769649597,-0.0547919418131071
"spectral_diversity_1840_~_betweenness_1940",0.346177505029805,0.859543890812202,0,NA,-2.67163277655943e-08,-0.0419472208090641
"spectral_diversity_1840_~_zipf_1940",0.378492137586575,0.384155713424268,0.873002128391834,NA,-0.0292708590802379,-0.0155709928755553
"spectral_diversity_1840_~_spectral_diversity_1940",0.814995818069536,0.807082058922166,0.565482382470913,NA,-0.00507530264575856,-0.0269000162504661
"entropy_1840_~_betweenness_1940",0.106816057802061,0.507050283962434,0,NA,-8.12061504402444e-09,-0.30085540804003
"entropy_1840_~_zipf_1940",0.289391740162792,0.323515392172246,0.012579772385632,NA,-0.0279694180323291,-0.0769704838313528
"entropy_1840_~_entropy_1940",0.629650153732423,0.628720976949322,0.637490807473684,NA,-0.117455988830492,-0.108786292177983
"betweenness_1840_~_betweenness_1950",0.976467224651117,0.99,0,NA,-1.7344493168607e-06,-3.2536980147846e-07
"betweenness_1840_~_zipf_1950",0,0.605925457880916,0,NA,0.0769773995552718,-3.36361594677234e-10
"betweenness_1840_~_spectral_diversity_1950",0.970202198696358,0.400448435927988,4.44666525822868e-12,NA,-0.143493144229284,-3.75075845429741e-12
"betweenness_1840_~_entropy_1950",0.645265743067065,0.0417581066351627,0,NA,-0.826840700236512,-6.19000250405219e-14
"zipf_1840_~_betweenness_1950",0.616110287866032,0.77546463391768,0,NA,-2.57621478032252e-08,-0.13818529831734
"zipf_1840_~_zipf_1950",0.750452315399149,0.743369530170488,0.686352432791007,NA,-0.0201401831665321,-0.0184742807282263
"zipf_1840_~_spectral_diversity_1950",0.436145840754221,0.42485326421829,0.61988073864493,NA,-0.0170025838458339,-0.0483478989740851
"zipf_1840_~_entropy_1950",0.315145580367567,0.298966763249334,0.550240856897385,NA,-0.0547349478920185,-0.0504834516706751
"spectral_diversity_1840_~_betweenness_1950",0.350641920129061,0.848920626960116,0,NA,-1.22996114367545e-08,-0.0840427769964512
"spectral_diversity_1840_~_zipf_1950",0.381997041651202,0.397977674625969,0.620856878118656,NA,-0.00874641364405409,-0.0186869485555715
"spectral_diversity_1840_~_spectral_diversity_1950",0.792782593916091,0.777013844518699,0.341331356646624,NA,-0.0243266714760099,-0.0123015484554484
"entropy_1840_~_betweenness_1950",0.119363303605208,0.509449020178118,0,NA,-2.30805598917701e-08,-0.295806703486836
"entropy_1840_~_zipf_1950",0.350083502133122,0.397535357277203,0.1129229193029,NA,-0.0104751870742113,-0.023855268500405
"entropy_1840_~_entropy_1950",0.554852488149326,0.556869766132215,0.953170158193754,NA,-0.127616761307086,-0.124286168374697
"betweenness_1840_~_betweenness_1960",0.76579811061009,0.738926208211871,0.709077013882934,NA,-0.0148072999446063,-0.0247188957521489
"betweenness_1840_~_zipf_1960",0,0.502326564811051,0,"Data contain duplicated values: LSCV is not well-behaved in this case",0.541010002917149,-1.45421493772762e-11
"betweenness_1840_~_spectral_diversity_1960",0.99,0.399203214064155,1.85629289717326e-13,NA,-0.166298356027344,-4.0042612166829e-12
"betweenness_1840_~_entropy_1960",0.99,0.0433044704466524,0,NA,-1.01463540794432,-4.3354282129847e-13
"zipf_1840_~_betweenness_1960",0.513061703117796,0.664662093599652,0,NA,-1.88131408956881e-07,-0.212325105003982
"zipf_1840_~_zipf_1960",0.722615051882975,0.715716398576959,0.290574599754213,NA,-0.0345241454236836,-0.0171032643019475
"zipf_1840_~_spectral_diversity_1960",0.431388056456097,0.416594618520663,0.928846389823528,NA,-0.021003103687243,-0.0395382569682655
"zipf_1840_~_entropy_1960",0.282976869920061,0.263609152346624,0.496378955132079,NA,-0.0522423747215366,-0.0474126643962563
"spectral_diversity_1840_~_betweenness_1960",0.353056094886324,0.825997078816202,0,NA,-1.06854332439978e-07,-0.0797442060458573
"spectral_diversity_1840_~_zipf_1960",0.351921253508866,0.358713656009876,0.844050032516972,NA,-0.0309786544732362,-0.014614233629604
"spectral_diversity_1840_~_spectral_diversity_1960",0.781301341584684,0.768994679692937,0.617080743773099,NA,-0.0218419484539679,-0.0191994330638311
"entropy_1840_~_betweenness_1960",0.147490072272071,0.552127087750718,0,NA,-4.64924726512434e-08,-0.273898840844756
"entropy_1840_~_zipf_1960",0.287328232929281,0.321344724776761,0.0919192073409516,NA,-0.027256602477427,-0.0515672343701051
"entropy_1840_~_entropy_1960",0.548786931875894,0.552025685418197,0.958218201699062,NA,-0.130033991135276,-0.127973575547477
"betweenness_1840_~_betweenness_1970",0.970307123735415,0.952692839399881,0.231346379053264,NA,-9.58205251378753e-06,-7.69248533510881e-08
"betweenness_1840_~_zipf_1970",0.0692314571193208,0.277677560866493,2.6352372728411e-08,"Data contain duplicated values: LSCV is not well-behaved in this case",-0.0640792434319939,-1.44996197425668e-11
"betweenness_1840_~_spectral_diversity_1970",0.99,0.406619628148498,2.76667577736589e-13,NA,-0.166571844164802,-3.60228975431432e-12
"betweenness_1840_~_entropy_1970",0.116555301751457,0.0219267859871885,0,NA,-0.323978944425932,-3.43614683497619e-14
"zipf_1840_~_betweenness_1970",0.478013185135961,0.651174544098308,0,NA,-1.52616571650462e-07,-0.224711981382533
"zipf_1840_~_zipf_1970",0.716884347629621,0.708563996724238,0.192566518980739,NA,-0.0357154378580112,-0.0136637996483842
"zipf_1840_~_spectral_diversity_1970",0.439052520768354,0.420959735088775,0.918362215492467,NA,-0.0189317059641981,-0.0413103732967587
"zipf_1840_~_entropy_1970",0.294008275161466,0.279687173657391,0.563013199409265,NA,-0.0526091096908619,-0.0472692290302574
"spectral_diversity_1840_~_betweenness_1970",0.3097840042415,0.808228192736084,0,NA,-3.64735040799681e-07,-0.0499417476972916
"spectral_diversity_1840_~_zipf_1970",0.343613261128917,0.348586489739339,0.680134935122618,NA,-0.0375108119121328,-0.0132426813733999
"spectral_diversity_1840_~_spectral_diversity_1970",0.776777728642141,0.764795728500152,0.748087539888059,NA,-0.0193954230466208,-0.0218168286868319
"entropy_1840_~_betweenness_1970",0.165468642599547,0.565700383580889,0,NA,-1.67719752466e-07,-0.205818503485964
"entropy_1840_~_zipf_1970",0.263885331946349,0.290432886464531,0.439550555424244,NA,-0.0455153258585443,-0.0445414865096413
